school,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
'GP',0.20000000000000018,'U','GT3','T',0.75,0.75,'other','services','home','father',0.3333333333333333,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.75,0.25,0.0,0.0,1.0,0.0
'GP',0.0,'U','GT3','T',0.5,0.5,'other','other','home','mother',0.0,0.0,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,0.25,0.25,0.0,0.25,1.0,0.1
'GP',0.0,'U','GT3','T',1.0,1.0,'health','services','home','mother',0.0,0.5,0.0,'no','yes','yes','no','no','yes','yes','no',1.0,0.75,0.25,1.0,0.75,1.0,0.0
'GP',0.40000000000000036,'R','GT3','T',0.5,0.5,'other','other','course','father',0.3333333333333333,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.75,1.0,0.25,0.0,0.0,0.0,0.2
'MS',0.40000000000000036,'R','GT3','T',1.0,0.75,'services','other','home','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','yes','no','yes','yes','yes',0.75,1.0,1.0,0.0,0.5,0.25,0.2
'GP',0.0,'U','GT3','T',0.5,0.5,'services','services','course','father',0.0,0.0,0.0,'yes','yes','no','no','yes','yes','yes','no',1.0,0.75,0.0,0.0,0.0,0.0,0.0
'GP',0.20000000000000018,'U','GT3','T',0.5,0.75,'other','other','home','father',0.3333333333333333,0.0,0.0,'no','no','no','no','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.0,0.5,0.0
'GP',0.0,'U','LE3','T',1.0,1.0,'teacher','other','home','other',0.0,0.0,0.0,'no','yes','no','no','no','yes','yes','yes',1.0,0.75,0.5,0.5,0.75,1.0,0.4
'GP',0.0,'U','GT3','T',1.0,1.0,'services','other','course','mother',0.0,0.0,0.0,'no','yes','no','yes','no','yes','yes','no',1.0,0.5,0.5,0.0,0.0,1.0,0.2
'GP',0.40000000000000036,'U','LE3','T',1.0,1.0,'teacher','other','reputation','mother',0.0,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.75,0.75,0.75,0.0,0.5,1.0,0.0
'GP',0.20000000000000018,'U','GT3','T',0.75,0.75,'at_home','other','reputation','other',0.6666666666666667,0.5,0.0,'yes','yes','no','no','no','yes','yes','no',1.0,0.5,0.5,0.0,0.5,0.25,0.30000000000000004
'GP',0.0,'U','GT3','T',0.5,0.75,'other','services','course','father',0.0,0.0,0.0,'yes','yes','yes','yes','no','yes','yes','yes',0.5,0.25,0.25,0.0,0.5,0.5,0.1
'GP',0.20000000000000018,'U','GT3','T',0.25,0.5,'services','services','other','mother',0.0,0.0,0.0,'no','yes','yes','yes','yes','yes','yes','yes',0.5,0.5,0.5,0.0,0.25,0.5,0.1
'GP',0.20000000000000018,'U','GT3','T',1.0,1.0,'health','other','reputation','father',0.0,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.75,0.25,0.75,0.5,0.75,0.0,0.1
'GP',0.0,'U','GT3','T',1.0,1.0,'health','health','other','father',0.0,0.0,0.0,'no','yes','yes','no','yes','yes','yes','no',1.0,0.75,0.25,0.0,0.0,1.0,0.0
'GP',0.20000000000000018,'U','LE3','A',1.0,1.0,'teacher','health','reputation','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','no','no',0.75,0.0,0.5,1.0,1.0,1.0,0.9
'MS',0.6000000000000001,'R','GT3','T',0.5,0.25,'other','other','other','mother',0.3333333333333333,0.0,0.0,'no','no','no','yes','no','yes','yes','yes',0.75,0.75,0.5,0.0,0.5,1.0,0.25
'GP',0.20000000000000018,'R','LE3','T',0.75,0.75,'teacher','other','home','father',0.6666666666666667,0.0,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.5,0.5,0.75,1.0,1.0,0.5,0.4
'GP',0.20000000000000018,'U','GT3','T',0.75,0.25,'other','other','reputation','mother',0.0,0.0,0.0,'no','no','no','yes','yes','yes','no','no',1.0,0.5,0.25,0.5,0.25,1.0,0.1
'GP',0.0,'U','GT3','T',0.75,1.0,'services','services','home','father',0.0,0.0,0.0,'yes','no','no','no','yes','yes','yes','no',1.0,1.0,1.0,1.0,0.25,1.0,0.0
'GP',0.8000000000000003,'U','LE3','A',1.0,0.75,'services','at_home','reputation','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,0.0,0.0,0.0,0.0,0.6000000000000001
'GP',0.0,'U','GT3','T',1.0,0.75,'teacher','other','course','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','no','yes','yes','yes','no',1.0,0.75,0.5,0.0,0.25,0.5,0.1
'GP',0.20000000000000018,'U','GT3','T',1.0,1.0,'services','services','course','mother',0.0,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.5,0.25,0.0,0.25,1.0,0.0
'GP',0.40000000000000036,'U','GT3','T',1.0,1.0,'services','teacher','home','mother',0.0,0.0,0.0,'no','no','no','no','yes','yes','yes','no',1.0,0.25,0.5,0.0,0.25,1.0,0.2
'GP',0.0,'U','LE3','A',1.0,1.0,'teacher','teacher','course','mother',0.0,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,1.0,0.5,0.0,0.0,0.75,0.30000000000000004
'GP',0.0,'R','GT3','T',0.5,0.75,'at_home','services','course','mother',0.0,0.5,0.0,'yes','no','yes','yes','yes','yes','no','no',0.75,0.75,0.75,0.0,0.0,0.0,0.1
'GP',0.20000000000000018,'U','GT3','T',1.0,1.0,'services','teacher','other','father',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.75,0.5,0.0,0.0,0.75,0.0
'GP',0.0,'U','GT3','T',1.0,1.0,'services','services','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.0,0.0,0.0,1.0,0.0
'GP',0.20000000000000018,'R','GT3','T',0.75,0.75,'services','services','reputation','mother',0.0,0.0,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.25,1.0,0.75,1.0,0.4
'GP',0.20000000000000018,'R','GT3','T',1.0,0.75,'services','other','reputation','mother',0.3333333333333333,0.0,0.0,'yes','yes','no','yes','no','yes','yes','no',0.5,0.5,0.5,0.0,0.0,0.75,0.1
'GP',0.6000000000000001,'U','GT3','T',0.5,0.25,'other','other','home','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.25,0.75,0.0,0.25,0.75,0.4
'GP',0.20000000000000018,'U','LE3','T',1.0,0.75,'health','other','home','father',0.0,0.0,0.0,'no','no','yes','yes','yes','yes','yes','no',0.5,0.0,0.5,0.0,0.5,1.0,0.2
'GP',0.0,'U','GT3','T',1.0,1.0,'other','teacher','reputation','father',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','no','no',0.75,0.75,0.5,0.0,0.0,0.25,0.1
'MS',0.6000000000000001,'U','GT3','T',1.0,1.0,'teacher','teacher','home','father',0.0,0.5,0.0,'no','no','yes','yes','no','yes','yes','no',0.5,0.25,0.75,0.0,0.75,0.25,0.2
'GP',0.20000000000000018,'U','GT3','T',0.5,0.25,'other','other','course','mother',0.6666666666666667,0.0,0.0,'no','no','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.75,0.30000000000000004
'GP',0.0,'U','LE3','T',0.25,0.5,'other','at_home','home','father',0.0,0.5,0.0,'yes','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.25,0.0,0.0,1.0,0.1
'GP',0.20000000000000018,'U','GT3','T',0.75,0.5,'other','other','home','mother',0.0,0.0,0.0,'no','yes','yes','no','no','yes','yes','no',1.0,0.75,0.5,0.0,0.0,1.0,0.0
'GP',0.6000000000000001,'U','GT3','T',0.5,0.25,'services','services','reputation','mother',0.0,1.0,0.0,'no','no','yes','yes','yes','yes','yes','no',0.75,0.25,0.75,0.0,0.5,0.25,0.30000000000000004
'GP',0.6000000000000001,'U','LE3','T',0.75,1.0,'services','other','home','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.75,0.5,0.5,0.0,0.5,1.0,0.55
'GP',0.0,'U','GT3','T',1.0,0.5,'teacher','other','home','mother',0.0,0.5,0.0,'no','yes','yes','no','yes','yes','no','no',0.75,0.5,0.5,0.5,0.25,1.0,0.1
'GP',0.0,'U','GT3','T',1.0,0.75,'teacher','other','reputation','mother',0.0,0.5,0.0,'no','no','no','no','yes','yes','yes','no',0.75,0.75,0.0,0.0,0.0,0.0,0.0
'GP',0.0,'U','GT3','T',1.0,0.5,'health','services','other','mother',0.0,0.0,0.0,'no','no','yes','no','yes','yes','yes','no',0.25,0.25,0.75,0.5,0.75,0.0,0.2
'GP',0.40000000000000036,'R','GT3','T',0.5,0.25,'other','other','course','mother',0.0,0.0,0.0,'no','no','no','no','no','yes','yes','no',0.75,0.75,0.25,0.5,0.75,1.0,0.0
'GP',0.0,'U','GT3','T',0.75,1.0,'other','other','home','mother',0.0,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','no',1.0,1.0,0.0,0.0,0.0,1.0,0.0
'GP',0.0,'R','GT3','T',1.0,0.75,'teacher','at_home','course','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,1.0,0.25,0.0,0.0,1.0,0.0
'GP',0.20000000000000018,'U','GT3','T',0.75,0.75,'services','other','home','father',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.0,1.0,0.1
